company_id,flight_number,scheduled_departure_date_local,scheduled_arrival_station_code,scheduled_departure_datetime_local,fleet_type,load_factor,turn_time_pressure,transfer_bag_ratio,special_requests_count,difficulty_score,difficulty_class
UA,2039,2025-08-01,MCO,2025-08-01 17:51:00+00:00,A321-2NX,1.29,12,0.3387096774193548,0.0,0.6344189341317201,Medium
UA,312,2025-08-04,CHS,2025-08-04 18:15:00+00:00,A320-200,1.3266666666666667,24,0.5060240963855421,1.0,0.6725891038319283,Medium
UA,1933,2025-08-01,LAS,2025-08-01 08:47:00+00:00,B737-900,1.0670391061452513,21,0.3617021276595745,0.0,0.5956779294333573,Easy
OO,5118,2025-08-14,PLN,2025-08-14 12:45:00+00:00,CRJ-200,1.04,28,0.34782608695652173,2.0,0.635702072311018,Medium
UA,288,2025-08-08,SNN,2025-08-08 18:05:00+00:00,B757-200,1.1193181818181819,118,0.3932038834951456,3.0,0.6036404951181241,Medium
OO,5395,2025-08-05,GSO,2025-08-05 13:44:00+00:00,ERJ-175,0.8857142857142857,5,0.5348837209302325,3.0,0.6253579455726146,Medium
OO,5868,2025-08-06,YWG,2025-08-06 19:58:00+00:00,ERJ-175,0.9342105263157895,26,0.6785714285714286,1.0,0.6440389256261078,Medium
OO,4748,2025-08-05,ATW,2025-08-05 20:20:00+00:00,CRJ-550,0.98,95,1.0,1.0,0.6740560721329952,Difficult
OO,5124,2025-08-02,EAU,2025-08-02 21:07:00+00:00,CRJ-200,0.76,32,0.3684210526315789,0.0,0.4997878831773595,Easy
UA,1933,2025-08-12,LAS,2025-08-12 08:47:00+00:00,B737-900,0.776536312849162,472,0.25316455696202533,2.0,0.5271847459570526,Easy
UA,293,2025-08-05,LGA,2025-08-05 11:00:00+00:00,B737-800,1.144578313253012,6,0.2972972972972973,4.0,0.6454057852574998,Medium
UA,1834,2025-08-07,TPA,2025-08-07 11:12:00+00:00,B737-800,0.9698795180722891,951,0.23863636363636365,7.0,0.5939063692812955,Easy
UA,970,2025-08-02,FCO,2025-08-02 15:50:00+00:00,B787-10,0.9433962264150944,471,0.4708994708994709,3.0,0.5290234857681799,Easy
UA,1657,2025-08-09,LGA,2025-08-09 07:00:00+00:00,A319-100,1.1111111111111112,592,0.2898550724637681,1.0,0.5689781374888213,Easy
OO,5275,2025-08-01,DLH,2025-08-01 20:15:00+00:00,CRJ-550,1.04,70,0.7837837837837838,0.0,0.6490923993779243,Medium
YX,3520,2025-08-13,BDL,2025-08-13 08:50:00+00:00,ERJ-175,1.0657894736842106,866,0.4666666666666667,0.0,0.5175013512818498,Easy
UA,563,2025-08-05,EWR,2025-08-05 07:10:00+00:00,A321-2NX,1.115,338,0.19047619047619047,2.0,0.5680068329106791,Easy
UA,1803,2025-08-09,DEN,2025-08-09 10:44:00+00:00,B737-900,1.2402234636871508,-33,0.34,4.0,0.6319341075646933,Medium
UA,980,2025-08-09,DUB,2025-08-09 20:15:00+00:00,B787-8,1.1728395061728396,225,0.7070707070707071,3.0,0.663847651499525,Medium
OO,4789,2025-08-09,FAR,2025-08-09 20:00:00+00:00,ERJ-175,0.9210526315789473,233,0.6785714285714286,1.0,0.6082904340107088,Medium
OO,4645,2025-08-13,FWA,2025-08-13 11:05:00+00:00,CRJ-200,0.96,59,0.5573770491803278,2.0,0.5836420385534492,Easy
UA,714,2025-08-01,MDT,2025-08-01 19:52:00+00:00,A320-200,0.86,1375,0.703125,0.0,0.47341861701284016,Easy
UA,2333,2025-08-03,BWI,2025-08-03 10:46:00+00:00,B737-900,1.111731843575419,7,0.34146341463414637,4.0,0.6792969667339783,Difficult
YX,3601,2025-08-03,YYZ,2025-08-03 08:50:00+00:00,ERJ-175,1.0526315789473684,10,0.2727272727272727,3.0,0.6400283225092133,Medium
UA,1859,2025-08-03,SNA,2025-08-03 16:50:00+00:00,B737-700,1.1666666666666667,124,0.21505376344086022,1.0,0.6031931853233243,Medium
UA,224,2025-08-13,BZN,2025-08-13 09:20:00+00:00,B737-800,1.2048192771084338,-28,0.5772357723577236,2.0,0.6326066156442813,Medium
UA,2278,2025-08-15,SEA,2025-08-15 16:15:00+00:00,A321-2NX,1.17,18,0.581081081081081,8.0,0.820508824154432,Difficult
UA,1658,2025-08-02,EWR,2025-08-02 06:00:00+00:00,B737-MAX9,1.1229050279329609,349,0.16379310344827586,1.0,0.4943966712394863,Easy
OO,5344,2025-08-15,MBS,2025-08-15 11:05:00+00:00,CRJ-200,1.02,77,0.6829268292682927,2.0,0.6958182400109135,Difficult
UA,1564,2025-08-03,MSP,2025-08-03 20:05:00+00:00,B737-900,1.0279329608938548,11,0.6792452830188679,3.0,0.6972738736771267,Difficult
G7,4416,2025-08-14,STL,2025-08-14 18:05:00+00:00,CRJ-550,1.16,287,0.9032258064516129,1.0,0.7115782269471187,Difficult
OO,5448,2025-08-03,FWA,2025-08-03 14:00:00+00:00,CRJ-200,0.98,103,0.532258064516129,0.0,0.6038709265861961,Medium
YX,3694,2025-08-09,OMA,2025-08-09 12:52:00+00:00,ERJ-175,1.1973684210526316,13,0.6779661016949152,1.0,0.6531565792496475,Medium
G7,4502,2025-08-13,LEX,2025-08-13 10:50:00+00:00,CRJ-550,1.1,26,0.82,2.0,0.6506482987035735,Medium
G7,4390,2025-08-08,CHA,2025-08-08 14:09:00+00:00,CRJ-550,1.0,25,0.4074074074074074,0.0,0.5520763522387471,Easy
UA,2387,2025-08-07,MCO,2025-08-07 06:00:00+00:00,B737-MAX9,1.2849162011173185,16,0.208955223880597,1.0,0.6340928438552508,Medium
YX,3707,2025-08-09,IND,2025-08-09 19:45:00+00:00,ERJ-175,0.6447368421052632,20,0.8378378378378378,0.0,0.5899364130111491,Easy
YX,3604,2025-08-02,CMH,2025-08-02 19:35:00+00:00,ERJ-175,1.0263157894736843,10,0.8421052631578947,1.0,0.627348407372918,Medium
YX,3542,2025-08-11,YUL,2025-08-11 17:58:00+00:00,ERJ-175,1.25,26,0.38461538461538464,0.0,0.5822422552232236,Easy
OO,5444,2025-08-15,LIT,2025-08-15 08:45:00+00:00,CRJ-550,0.82,11,0.4375,1.0,0.6080002361874387,Medium
UA,2090,2025-08-02,MIA,2025-08-02 07:01:00+00:00,B737-800,1.2469879518072289,4,0.07936507936507936,4.0,0.5855746984762087,Easy
YX,3571,2025-08-08,IND,2025-08-08 13:05:00+00:00,ERJ-170,1.0285714285714285,26,0.6730769230769231,1.0,0.6119053207052054,Medium
UA,2059,2025-08-06,PDX,2025-08-06 19:55:00+00:00,B737-MAX9,1.0558659217877095,29,0.5700934579439252,4.0,0.6869412452626185,Difficult
UA,1989,2025-08-01,BOS,2025-08-01 18:20:00+00:00,B737-900,1.1787709497206704,14,0.2956521739130435,4.0,0.6643042885118939,Medium
UA,2011,2025-08-14,YVR,2025-08-14 08:48:00+00:00,A320-200,1.0466666666666666,2,0.2689075630252101,2.0,0.6265300410948296,Medium
OO,4780,2025-08-14,CAK,2025-08-14 11:00:00+00:00,CRJ-550,0.9,2702,0.7407407407407407,3.0,0.5325482502167267,Easy
UA,1933,2025-08-04,LAS,2025-08-04 08:47:00+00:00,B737-900,1.1173184357541899,17,0.3153153153153153,1.0,0.6081641360878571,Medium
UA,2202,2025-08-12,IAH,2025-08-12 18:25:00+00:00,B737-900,1.1173184357541899,-47,0.44155844155844154,1.0,0.6371528792211296,Medium
UA,2232,2025-08-08,MSP,2025-08-08 07:24:00+00:00,B737-800,0.8855421686746988,4,0.5903614457831325,4.0,0.61867777090372,Medium
UA,1741,2025-08-09,JAC,2025-08-09 09:20:00+00:00,B737-700,1.3253968253968254,49,0.47474747474747475,2.0,0.6476876731102589,Medium
OO,5493,2025-08-13,ATW,2025-08-13 11:05:00+00:00,CRJ-200,1.26,75,0.8305084745762712,3.0,0.685207947551894,Difficult
UA,845,2025-08-01,GRU,2025-08-01 21:20:00+00:00,B787-10,1.1540880503144655,205,0.459954233409611,4.0,0.6653165244835968,Medium
UA,1740,2025-08-03,RSW,2025-08-03 07:11:00+00:00,B737-MAX9,1.452513966480447,345,0.26666666666666666,4.0,0.7035102589914712,Difficult
UA,2628,2025-08-15,BNA,2025-08-15 21:30:00+00:00,B737-800,0.4879518072289157,22,0.7678571428571429,2.0,0.6142862925806796,Medium
OO,5344,2025-08-11,MBS,2025-08-11 11:05:00+00:00,CRJ-200,0.94,77,0.5,1.0,0.5482113877429691,Easy
UA,1531,2025-08-14,DSM,2025-08-14 20:20:00+00:00,A319-100,1.1507936507936507,21,0.81,4.0,0.7538511204167011,Difficult
UA,622,2025-08-14,DEN,2025-08-14 13:04:00+00:00,B777-2HD,1.1236263736263736,12,0.25752508361204013,1.0,0.6237632462134982,Medium
UA,769,2025-08-15,BCN,2025-08-15 21:35:00+00:00,B787-8,1.131687242798354,385,0.6201117318435754,6.0,0.761808701998291,Difficult
UA,767,2025-08-11,DEN,2025-08-11 21:32:00+00:00,A321-2NX,1.12,10,0.7474747474747475,2.0,0.6339813584727116,Medium
UA,1983,2025-08-08,LAX,2025-08-08 16:50:00+00:00,B737-900,1.1340782122905029,59,0.3669064748201439,1.0,0.5806506256006703,Easy
G7,4380,2025-08-13,SYR,2025-08-13 07:05:00+00:00,CRJ-550,0.9,6,0.48148148148148145,1.0,0.5554112648894579,Easy
YX,3635,2025-08-04,MSN,2025-08-04 21:20:00+00:00,ERJ-170,0.9142857142857143,132,0.8095238095238095,0.0,0.621797783358925,Medium
UA,1363,2025-08-02,LAX,2025-08-02 12:54:00+00:00,A321-2NX,1.33,13,0.17647058823529413,3.0,0.5968526682932216,Medium
UA,2652,2025-08-04,RSW,2025-08-04 16:20:00+00:00,B737-800,1.2048192771084338,-77,0.528,8.0,0.7530905008253841,Difficult
UA,758,2025-08-05,EWR,2025-08-05 10:35:00+00:00,B737-900,1.1731843575418994,-42,0.22321428571428573,2.0,0.6143636878985504,Medium
UA,1634,2025-08-07,IAD,2025-08-07 14:24:00+00:00,B737-MAX9,1.1508379888268156,21,0.44537815126050423,1.0,0.6454399018971044,Medium
OO,5376,2025-08-05,LEX,2025-08-05 14:30:00+00:00,ERJ-175,1.0285714285714285,43,0.7272727272727273,3.0,0.67389789697482,Difficult
OO,5362,2025-08-07,MKE,2025-08-07 21:40:00+00:00,CRJ-200,1.04,67,0.55,3.0,0.6647812398344095,Medium
UA,2195,2025-08-04,BDL,2025-08-04 11:06:00+00:00,B737-800,1.0,78,0.4166666666666667,5.0,0.6462257710981076,Medium
UA,1742,2025-08-09,JAX,2025-08-09 18:26:00+00:00,B737-800,0.8674698795180723,-48,0.7184466019417476,4.0,0.6353407969254129,Medium
UA,378,2025-08-13,LAX,2025-08-13 13:55:00+00:00,B737-900,1.0726256983240223,-10,0.19313304721030042,2.0,0.5484588034765375,Easy
OO,5624,2025-08-05,LEX,2025-08-05 17:50:00+00:00,ERJ-175,1.25,188,0.6296296296296297,2.0,0.6681940922325538,Medium
UA,563,2025-08-13,EWR,2025-08-13 07:10:00+00:00,A321-2NX,1.15,415,0.38095238095238093,1.0,0.5552556071149812,Easy
OO,5309,2025-08-15,FWA,2025-08-15 20:05:00+00:00,CRJ-200,1.04,53,0.7636363636363637,3.0,0.7311541739668092,Difficult
UA,2378,2025-08-14,LAX,2025-08-14 21:42:00+00:00,A321-2NX,0.63,20,0.7377049180327869,1.0,0.6068740968680233,Medium
YX,3433,2025-08-06,CVG,2025-08-06 18:10:00+00:00,ERJ-170,1.0285714285714285,286,0.7169811320754716,0.0,0.6295946905545997,Medium
G7,4518,2025-08-07,STL,2025-08-07 16:47:00+00:00,CRJ-550,1.18,15,0.9285714285714286,1.0,0.7235258850060002,Difficult
YX,3468,2025-08-04,BGR,2025-08-04 11:50:00+00:00,ERJ-170,1.2,13,0.6521739130434783,2.0,0.6860758998507007,Difficult
OO,5383,2025-08-05,TVC,2025-08-05 13:55:00+00:00,CRJ-550,1.28,11,0.7368421052631579,1.0,0.6897599027153682,Difficult
OO,5038,2025-08-06,PLN,2025-08-06 11:05:00+00:00,CRJ-200,0.8,4087,0.42857142857142855,0.0,0.18341928829293452,Easy
OO,5568,2025-08-11,MLI,2025-08-11 09:07:00+00:00,CRJ-200,0.9,33,0.62,1.0,0.5623998089016855,Easy
OO,5843,2025-08-15,ECP,2025-08-15 10:50:00+00:00,ERJ-175,0.9342105263157895,-56,0.3902439024390244,2.0,0.6438768890076445,Medium
OO,5643,2025-08-12,CAK,2025-08-12 21:10:00+00:00,CRJ-550,1.36,16,0.2571428571428571,5.0,0.6968053617786282,Difficult
UA,786,2025-08-11,BTV,2025-08-11 11:17:00+00:00,A320-200,1.0733333333333333,44,0.5360824742268041,4.0,0.6109034825749344,Medium
UA,1198,2025-08-03,CUN,2025-08-03 09:21:00+00:00,B737-900,1.4804469273743017,28,0.025423728813559324,1.0,0.6259663005495079,Medium
G7,4497,2025-08-09,ROA,2025-08-09 14:00:00+00:00,CRJ-550,1.04,31,0.6666666666666666,1.0,0.6283653908101123,Medium
OO,5905,2025-08-02,MTJ,2025-08-02 08:45:00+00:00,ERJ-175,1.355263157894737,20,0.25,1.0,0.5822588299106579,Easy
OO,5026,2025-08-02,JST,2025-08-02 21:05:00+00:00,CRJ-200,0.66,46,0.5,0.0,0.5039263153275321,Easy
OO,5555,2025-08-14,MKE,2025-08-14 18:10:00+00:00,CRJ-200,0.6,51,0.5625,2.0,0.5877488396881162,Easy
G7,4571,2025-08-05,XNA,2025-08-05 20:00:00+00:00,CRJ-550,1.0,51,0.7096774193548387,2.0,0.6517178850925749,Medium
UA,1097,2025-08-05,DCA,2025-08-05 11:15:00+00:00,B737-800,0.5240963855421686,20,0.2765957446808511,2.0,0.5131094854770244,Easy
UA,1834,2025-08-13,TPA,2025-08-13 11:12:00+00:00,B737-800,1.1325301204819278,32,0.25555555555555554,5.0,0.5942569611432701,Easy
UA,1975,2025-08-07,ATL,2025-08-07 07:30:00+00:00,A319-100,1.1666666666666667,484,0.2328767123287671,5.0,0.6356136525986917,Medium
G7,4458,2025-08-06,LIT,2025-08-06 12:45:00+00:00,CRJ-550,1.24,36,0.25,2.0,0.6464983924541524,Medium
G7,4568,2025-08-04,SCE,2025-08-04 10:35:00+00:00,CRJ-550,0.98,20,0.08695652173913043,0.0,0.537089164177737,Easy
UA,1851,2025-08-14,ALB,2025-08-14 09:00:00+00:00,A319-100,1.0873015873015872,42,0.7,1.0,0.6819273527455152,Difficult
OO,5447,2025-08-04,PVD,2025-08-04 11:05:00+00:00,ERJ-175,0.9714285714285714,56,0.48717948717948717,0.0,0.5917054342963946,Easy
UA,1564,2025-08-07,MSP,2025-08-07 20:05:00+00:00,B737-800,1.0843373493975903,-69,0.6938775510204082,1.0,0.67756222962464,Difficult
UA,1030,2025-08-04,ABQ,2025-08-04 19:35:00+00:00,A321-2NX,0.575,-112,0.6923076923076923,3.0,0.6089948426599996,Medium
UA,2417,2025-08-01,SAN,2025-08-01 16:13:00+00:00,B737-900,1.100558659217877,25,0.4295774647887324,4.0,0.6688106032097562,Medium
UA,2155,2025-08-03,LAX,2025-08-03 19:40:00+00:00,B757-300,1.0854700854700854,1349,0.16666666666666666,2.0,0.5478861038308739,Easy
UA,1205,2025-08-12,EWR,2025-08-12 11:46:00+00:00,B737-900,1.2513966480446927,11,0.2366412213740458,8.0,0.7066329156609177,Difficult
UA,1905,2025-08-11,PIT,2025-08-11 18:10:00+00:00,A320-200,1.2466666666666666,30,0.6373626373626373,2.0,0.6392147957942318,Medium
UA,2147,2025-08-05,ALB,2025-08-05 18:30:00+00:00,A319-100,1.1587301587301588,60,0.864406779661017,3.0,0.7138897511778867,Difficult
UA,1316,2025-08-13,SRQ,2025-08-13 11:14:00+00:00,B737-700,0.9285714285714286,68,0.39473684210526316,2.0,0.5519763634239784,Easy
UA,1377,2025-08-04,MYR,2025-08-04 11:20:00+00:00,B737-700,1.3968253968253967,-25,0.3375,0.0,0.6524045604667547,Medium
G7,4185,2025-08-09,STL,2025-08-09 20:05:00+00:00,CRJ-550,1.14,41,0.88,0.0,0.6671334785313202,Medium
YX,3614,2025-08-12,MCI,2025-08-12 21:25:00+00:00,ERJ-170,0.8428571428571429,140,0.9310344827586207,0.0,0.637111187495182,Medium
OO,5555,2025-08-10,MKE,2025-08-10 18:10:00+00:00,CRJ-200,1.12,98,0.5423728813559322,2.0,0.6621843928135345,Medium
YX,3551,2025-08-01,SDF,2025-08-01 19:40:00+00:00,ERJ-175,0.9210526315789473,8,0.6896551724137931,2.0,0.6477034758840848,Medium
UA,1872,2025-08-15,MSP,2025-08-15 14:40:00+00:00,A320-200,1.08,11,0.7333333333333333,3.0,0.7363579201701227,Difficult
G7,4574,2025-08-11,YOW,2025-08-11 10:56:00+00:00,CRJ-550,0.94,65,0.8709677419354839,4.0,0.6348299824139447,Medium
UA,476,2025-08-13,CVG,2025-08-13 10:53:00+00:00,A320-200,0.68,146,0.8125,1.0,0.563173456415,Easy
OO,4789,2025-08-11,FAR,2025-08-11 20:00:00+00:00,ERJ-175,1.1578947368421053,-59,0.8378378378378378,1.0,0.6501254335588884,Medium
G7,4517,2025-08-02,SCE,2025-08-02 14:10:00+00:00,CRJ-550,1.1,26,0.7727272727272727,1.0,0.625198909487823,Medium
OO,5230,2025-08-01,CRW,2025-08-01 14:00:00+00:00,CRJ-550,1.04,16,0.7058823529411765,0.0,0.6427964063084194,Medium
UA,1941,2025-08-08,CVG,2025-08-08 14:26:00+00:00,A319-100,0.9047619047619048,28,0.7121212121212122,4.0,0.6379150620624207,Medium
UA,310,2025-08-06,MCI,2025-08-06 15:53:00+00:00,A319-100,1.119047619047619,16,0.5842696629213483,2.0,0.6767092317254941,Difficult
UA,482,2025-08-15,CHS,2025-08-15 07:00:00+00:00,B737-MAX8,0.9819277108433735,6,0.21212121212121213,1.0,0.6041389833111458,Medium
OO,5565,2025-08-13,CHO,2025-08-13 14:04:00+00:00,CRJ-550,1.12,-9,0.5142857142857142,0.0,0.588350359028321,Easy
UA,1905,2025-08-04,PIT,2025-08-04 18:10:00+00:00,A319-100,0.9682539682539683,37,0.5714285714285714,1.0,0.6183566681974688,Medium
G7,4488,2025-08-09,DSM,2025-08-09 09:00:00+00:00,CRJ-550,1.24,26,0.8333333333333334,0.0,0.6748932905934404,Difficult
UA,1832,2025-08-14,CMH,2025-08-14 07:10:00+00:00,B737-700,0.9523809523809523,-70,0.5606060606060606,0.0,0.6288898559594823,Medium
G7,4542,2025-08-02,LIT,2025-08-02 20:05:00+00:00,CRJ-550,0.7,41,0.92,2.0,0.6031591025147793,Medium
OO,4718,2025-08-15,DAY,2025-08-15 14:30:00+00:00,CRJ-550,0.98,46,0.7894736842105263,1.0,0.6880809902707464,Difficult
UA,2430,2025-08-09,BNA,2025-08-09 14:10:00+00:00,B737-700,1.1111111111111112,31,0.5196078431372549,3.0,0.6313679398925054,Medium
OO,5026,2025-08-10,JST,2025-08-10 21:05:00+00:00,CRJ-200,0.36,11,0.42105263157894735,0.0,0.4979619493606119,Easy
UA,275,2025-08-12,RAP,2025-08-12 08:45:00+00:00,A320-200,0.8733333333333333,18,0.23214285714285715,4.0,0.5890816481849858,Easy
UA,1477,2025-08-14,PHX,2025-08-14 07:30:00+00:00,B737-MAX9,0.664804469273743,30,0.3225806451612903,2.0,0.5645627594451127,Easy
UA,1252,2025-08-03,DCA,2025-08-03 07:00:00+00:00,A319-100,0.9047619047619048,600,0.35051546391752575,1.0,0.5626880925837562,Easy
UA,2226,2025-08-04,CLE,2025-08-04 14:27:00+00:00,B737-900,1.0558659217877095,37,0.5132743362831859,3.0,0.6499425330062346,Medium
UA,1414,2025-08-01,BOI,2025-08-01 08:45:00+00:00,A319-100,1.3888888888888888,21,0.48484848484848486,0.0,0.6737554683304946,Difficult
UA,2144,2025-08-03,YYZ,2025-08-03 13:01:00+00:00,A320-200,1.14,12,0.14285714285714285,5.0,0.6734970210949308,Difficult
UA,2666,2025-08-15,DEN,2025-08-15 05:00:00+00:00,A321-2NX,0.625,223,0.32989690721649484,2.0,0.5620959474606533,Easy
UA,1306,2025-08-06,TPA,2025-08-06 07:30:00+00:00,B737-MAX9,1.0335195530726258,30,0.22857142857142856,2.0,0.6065841528158626,Medium
UA,1677,2025-08-01,BOS,2025-08-01 15:48:00+00:00,B737-800,1.3433734939759037,22,0.11688311688311688,3.0,0.6528886950883449,Medium
UA,944,2025-08-06,FRA,2025-08-06 15:10:00+00:00,B787-10,1.0911949685534592,95,0.6588628762541806,6.0,0.7253540086758421,Difficult
OO,5795,2025-08-01,TUL,2025-08-01 09:00:00+00:00,ERJ-175,0.9736842105263158,736,0.7575757575757576,0.0,0.5664126502691923,Easy
OO,5376,2025-08-09,LEX,2025-08-09 14:30:00+00:00,ERJ-175,1.0526315789473684,-180,0.78125,2.0,0.6597120453765545,Medium
UA,2677,2025-08-10,IAD,2025-08-10 17:56:00+00:00,B757-200,1.0454545454545454,124,0.2832369942196532,4.0,0.6378660677369432,Medium
OO,5392,2025-08-05,OKC,2025-08-05 19:36:00+00:00,ERJ-175,0.8552631578947368,27,0.7872340425531915,0.0,0.6136136837435399,Medium
UA,2609,2025-08-02,SNA,2025-08-02 09:04:00+00:00,B737-700,1.4285714285714286,113,0.27848101265822783,0.0,0.571033731971314,Easy
UA,1129,2025-08-03,BOS,2025-08-03 20:30:00+00:00,B737-800,1.0903614457831325,16,0.28888888888888886,0.0,0.5878101495473287,Easy
UA,1793,2025-08-08,MSP,2025-08-08 08:50:00+00:00,A320-200,0.92,701,0.3898305084745763,3.0,0.49866230978438486,Easy
OO,5593,2025-08-10,MEM,2025-08-10 08:57:00+00:00,ERJ-175,1.105263157894737,18,0.36363636363636365,1.0,0.6206497500964596,Medium
G7,4194,2025-08-02,DAY,2025-08-02 14:30:00+00:00,CRJ-550,1.14,176,0.7727272727272727,1.0,0.6119523955446374,Medium
UA,1634,2025-08-05,IAD,2025-08-05 14:24:00+00:00,B737-MAX9,1.0726256983240223,21,0.525,7.0,0.709619502936542,Difficult
G7,4445,2025-08-01,BHM,2025-08-01 10:55:00+00:00,CRJ-550,0.98,47,0.6857142857142857,2.0,0.6541369978074207,Medium
UA,1205,2025-08-13,EWR,2025-08-13 11:46:00+00:00,B737-900,1.2569832402234637,11,0.2838709677419355,8.0,0.6491815151461469,Medium
UA,2389,2025-08-13,RSW,2025-08-13 10:57:00+00:00,B737-900,0.6815642458100558,17,0.39705882352941174,1.0,0.5052280940758681,Easy
UA,1129,2025-08-02,BOS,2025-08-02 19:45:00+00:00,B737-MAX8,1.0903614457831325,5,0.3055555555555556,0.0,0.540636096926673,Easy
UA,1576,2025-08-01,LGA,2025-08-01 20:00:00+00:00,B737-800,1.1927710843373494,29,0.47368421052631576,0.0,0.6349620125466637,Medium
UA,1580,2025-08-12,YVR,2025-08-12 19:35:00+00:00,B737-800,0.5542168674698795,104,0.5,0.0,0.5193763767771205,Easy
G7,4194,2025-08-09,DAY,2025-08-09 14:30:00+00:00,CRJ-550,1.0,46,0.8484848484848485,5.0,0.6791534687915595,Difficult
UA,1097,2025-08-07,DCA,2025-08-07 11:15:00+00:00,B737-800,0.8012048192771084,-29,0.36666666666666664,3.0,0.6020531726680742,Medium
OO,5253,2025-08-15,FCA,2025-08-15 19:42:00+00:00,ERJ-175,1.0657894736842106,13,0.5853658536585366,0.0,0.6568992930130627,Medium
OO,5868,2025-08-13,YWG,2025-08-13 19:58:00+00:00,ERJ-175,1.1842105263157894,126,0.8636363636363636,1.0,0.6557678364459814,Medium
OO,5309,2025-08-08,FWA,2025-08-08 20:05:00+00:00,CRJ-200,1.02,53,0.7142857142857143,0.0,0.5991767553952558,Medium
UA,1041,2025-08-07,GRR,2025-08-07 15:35:00+00:00,B737-700,0.8650793650793651,14,0.7115384615384616,1.0,0.6352650523435172,Medium
UA,1674,2025-08-09,AUA,2025-08-09 08:36:00+00:00,B737-900,1.3016759776536313,-8,0.15384615384615385,1.0,0.5900593205876877,Easy
OO,5493,2025-08-09,ATW,2025-08-09 11:05:00+00:00,CRJ-200,1.28,70,0.5686274509803921,0.0,0.6399226991983379,Medium
OO,5493,2025-08-12,ATW,2025-08-12 11:05:00+00:00,CRJ-200,1.2,77,0.5740740740740741,1.0,0.6661301303221622,Medium
UA,1741,2025-08-02,JAC,2025-08-02 09:20:00+00:00,B737-700,1.6111111111111112,-46,0.2966101694915254,2.0,0.648470785663711,Medium
UA,1297,2025-08-08,DFW,2025-08-08 08:45:00+00:00,B737-700,1.1111111111111112,27,0.24719101123595505,2.0,0.576262668622507,Easy
OO,5309,2025-08-09,FWA,2025-08-09 20:05:00+00:00,CRJ-200,1.06,156,0.6964285714285714,0.0,0.6253825288298704,Medium
UA,669,2025-08-14,AUS,2025-08-14 07:10:00+00:00,B737-800,0.20481927710843373,-10,0.14285714285714285,0.0,0.42886126672741676,Easy
UA,1967,2025-08-08,LAX,2025-08-08 18:32:00+00:00,B737-900,1.094972067039106,26,0.24615384615384617,4.0,0.601852404116031,Medium
OO,4780,2025-08-15,CAK,2025-08-15 11:00:00+00:00,CRJ-550,0.94,41,0.7222222222222222,1.0,0.6709557390539649,Medium
UA,1583,2025-08-01,BWI,2025-08-01 18:35:00+00:00,B737-900,1.1564245810055866,34,0.6608695652173913,1.0,0.6700952679257217,Medium
UA,2195,2025-08-01,BDL,2025-08-01 11:06:00+00:00,B737-800,1.0903614457831325,31,0.5394736842105263,4.0,0.6828077413068565,Difficult
UA,288,2025-08-11,SNN,2025-08-11 18:05:00+00:00,B757-200,0.6818181818181818,133,0.5648148148148148,1.0,0.5057509886287068,Easy
UA,1477,2025-08-10,PHX,2025-08-10 07:30:00+00:00,B737-900,0.7486033519553073,8,0.14285714285714285,4.0,0.5711559949895388,Easy
UA,2618,2025-08-08,STL,2025-08-08 14:23:00+00:00,A320-200,1.08,32,0.8932038834951457,5.0,0.7112368279447485,Difficult
UA,763,2025-08-03,PWM,2025-08-03 10:58:00+00:00,B737-800,1.5,22,0.49074074074074076,1.0,0.6989562676802965,Difficult
UA,2378,2025-08-05,LAX,2025-08-05 21:42:00+00:00,A321-2NX,1.115,17,0.4596774193548387,7.0,0.7069499927285288,Difficult
UA,2440,2025-08-08,LAS,2025-08-08 13:02:00+00:00,B737-MAX9,1.100558659217877,3,0.42424242424242425,3.0,0.6183911275182775,Medium
UA,2099,2025-08-11,IAH,2025-08-11 09:46:00+00:00,B737-900,1.0,943,0.7297297297297297,3.0,0.5434926567541534,Easy
UA,2202,2025-08-02,IAH,2025-08-02 18:32:00+00:00,B737-900,1.3407821229050279,44,0.6134020618556701,3.0,0.6613977992863525,Medium
OO,4778,2025-08-02,FAR,2025-08-02 08:45:00+00:00,CRJ-200,0.94,39,0.37209302325581395,1.0,0.5393967831478101,Easy
OO,5375,2025-08-13,GRB,2025-08-13 08:50:00+00:00,CRJ-200,0.96,48,0.5869565217391305,1.0,0.5795152631794375,Easy
OO,5037,2025-08-11,LAF,2025-08-11 12:14:00+00:00,CRJ-200,0.3,-5,0.4666666666666667,0.0,0.42176982938524926,Easy
